"","cage","site","depth","station","week","survivors","avlength","SD","tl","biom","min.do","max.do","mean.do","sd.do","min.temp","max.temp","mean.temp","sd.T","do.dur","temp.dur","mean.sal","sd.sal","ssat","index","fishID","Fish","fishlength","n","death.week","event","event2","start","end"
"985","NS4","N","shallow","NS",1,6,48.375,6.909006803,387,1897.12576118618,5.48,12.99,8.55168695652174,1.55729466107572,18.74,23.66,20.7208,0.966448320087886,0,0,29.0816648695652,1.00084829511962,3405,"NS4_1_X5","NS4_X5","X5",50,6,6,3,0,1,2
"986","NS4","N","shallow","NS",2,8,52.375,6.945097192,419,2504.54516034016,1.2,15.5,9.03119947848761,2.60274857140538,16.14,23.32,19.3598696219035,1.3736024879818,60,0,31.4701113428944,1.04432325113478,6015,"NS4_2_X5","NS4_X5","X5",51,6,6,3,0,2,3
"987","NS4","N","shallow","NS",3,6,45.66666667,2.2852182,274,1073.16320579802,7.31,13.56,9.94888392857143,1.34481521506203,17.96,25.44,21.9521428571429,1.59409384688486,0,0,28.5596114583333,1.03399126869061,8115,"NS4_3_X5","NS4_X5","X5",47,6,6,3,0,3,4
"988","NS4","N","shallow","NS",4,6,54.66666667,7.845734864,328,2210.05838108414,6.33,17.11,9.85024305555556,2.2962022202919,21.5,27.68,23.2702083333333,0.965381271829944,0,15,27.3037942708333,0.775667275297288,6000,"NS4_4_X5","NS4_X5","X5",63,6,6,3,0,4,5
"989","NS4","N","shallow","NS",5,6,51.16666667,5.428832492,307,1675.84007758978,2.75,19.3,10.60515625,3.28158529701784,20.8,28.24,23.6702604166667,1.31309995186737,0,195,27.1203486979167,0.820341367045401,8040,"NS4_5_X5","NS4_X5","X5",55,6,6,1,1,5,6
"990","NS4","N","shallow","NS",1,6,48.375,6.909006803,387,1897.12576118618,5.48,12.99,8.55168695652174,1.55729466107572,18.74,23.66,20.7208,0.966448320087886,0,0,29.0816648695652,1.00084829511962,3405,"NS4_1_X6","NS4_X6","X6",53,6,6,3,0,1,2
"991","NS4","N","shallow","NS",2,8,52.375,6.945097192,419,2504.54516034016,1.2,15.5,9.03119947848761,2.60274857140538,16.14,23.32,19.3598696219035,1.3736024879818,60,0,31.4701113428944,1.04432325113478,6015,"NS4_2_X6","NS4_X6","X6",54,6,6,3,0,2,3
"992","NS4","N","shallow","NS",3,6,45.66666667,2.2852182,274,1073.16320579802,7.31,13.56,9.94888392857143,1.34481521506203,17.96,25.44,21.9521428571429,1.59409384688486,0,0,28.5596114583333,1.03399126869061,8115,"NS4_3_X6","NS4_X6","X6",50,6,6,3,0,3,4
"993","NS4","N","shallow","NS",4,6,54.66666667,7.845734864,328,2210.05838108414,6.33,17.11,9.85024305555556,2.2962022202919,21.5,27.68,23.2702083333333,0.965381271829944,0,15,27.3037942708333,0.775667275297288,6000,"NS4_4_X6","NS4_X6","X6",66,6,6,3,0,4,5
"994","NS4","N","shallow","NS",5,6,51.16666667,5.428832492,307,1675.84007758978,2.75,19.3,10.60515625,3.28158529701784,20.8,28.24,23.6702604166667,1.31309995186737,0,195,27.1203486979167,0.820341367045401,8040,"NS4_5_X6","NS4_X6","X6",60,6,6,1,1,5,6
"995","NS4","N","shallow","NS",1,6,48.375,6.909006803,387,1897.12576118618,5.48,12.99,8.55168695652174,1.55729466107572,18.74,23.66,20.7208,0.966448320087886,0,0,29.0816648695652,1.00084829511962,3405,"NS4_1_X7","NS4_X7","X7",56,3,3,3,0,1,2
"996","NS4","N","shallow","NS",2,8,52.375,6.945097192,419,2504.54516034016,1.2,15.5,9.03119947848761,2.60274857140538,16.14,23.32,19.3598696219035,1.3736024879818,60,0,31.4701113428944,1.04432325113478,6015,"NS4_2_X7","NS4_X7","X7",62,3,3,1,1,2,3
"997","NS4","N","shallow","NS",1,6,48.375,6.909006803,387,1897.12576118618,5.48,12.99,8.55168695652174,1.55729466107572,18.74,23.66,20.7208,0.966448320087886,0,0,29.0816648695652,1.00084829511962,3405,"NS4_1_X8","NS4_X8","X8",58,3,3,3,0,1,2
"998","NS4","N","shallow","NS",2,8,52.375,6.945097192,419,2504.54516034016,1.2,15.5,9.03119947848761,2.60274857140538,16.14,23.32,19.3598696219035,1.3736024879818,60,0,31.4701113428944,1.04432325113478,6015,"NS4_2_X8","NS4_X8","X8",65,3,3,1,1,2,3
"999","SD1","S","deep","SD",1,2,34,0,68,123.281089470511,1.22,11.69,7.68919860627178,1.4084753625991,13.85,20.53,17.7444947735192,1.24251040952327,30,0,30.9359961672474,0.730438924407065,795,"SD1_1_X1","SD1_X1","X1",34,9,9,3,0,1,2
"1000","SD1","S","deep","SD",2,1,41,0,41,120.293248365598,6.34,12.46,8.59973924380704,0.910421206172459,13.02,20.91,17.3268448500652,1.50689622938411,0,0,28.5057719687093,1.8529044694359,1770,"SD1_2_X1","SD1_X1","X1",41,9,9,3,0,2,3
"1001","SD1","S","deep","SD",3,1,53,0,53,300.903343120773,3.6,10.02,8.1293740685544,0.877557615669247,14.52,23.45,18.0465126676602,1.84928345931579,0,0,28.1695053651267,0.9441912617564,1020,"SD1_3_X1","SD1_X1","X1",53,9,9,3,0,3,4
"1002","SD1","S","deep","SD",4,1,55,0,55,343.462985856559,4.22,10.62,7.29784347826087,1.07111287815893,18.13,22.93,20.1794956521739,0.970782357846034,0,0,27.5942306086957,0.680444398444917,525,"SD1_4_X1","SD1_X1","X1",55,9,9,3,0,4,5
"1003","SD1","S","deep","SD",5,1,60,0,60,468.639711655694,5.62,15.32,8.17166883963494,1.43785744285026,18.88,24.2,20.6136636245111,0.913877920053472,0,0,29.6742172099087,0.553644470843047,2610,"SD1_5_X1","SD1_X1","X1",60,9,9,3,0,5,6
"1004","SD1","S","deep","SD",6,1,63,0,63,557.847068550881,3.46,11.77,7.51271304347826,1.15243762833349,19.62,24.89,21.2118956521739,1.06648191849293,0,0,29.734352173913,0.631756568440657,1395,"SD1_6_X1","SD1_X1","X1",63,9,9,3,0,6,7
"1005","SD1","S","deep","SD",7,1,67,0,67,695.015725532894,6.75,12.96,8.60835723598436,1.03759307369323,19.32,23.69,21.0411734028683,0.817578689641811,0,0,30.0801498044329,0.457883942045494,4875,"SD1_7_X1","SD1_X1","X1",67,9,9,3,0,7,8
"1006","SD1","S","deep","SD",8,1,72,0,72,898.730026299796,6.04,10.59,7.99850434782609,0.899116594838215,18.99,23.42,20.9500173913043,1.018120749383,0,0,30.4235664347826,0.545100849254041,2190,"SD1_8_X1","SD1_X1","X1",72,9,9,1,1,8,9
"1007","SD1","S","deep","SD",1,2,34,0,68,123.281089470511,1.22,11.69,7.68919860627178,1.4084753625991,13.85,20.53,17.7444947735192,1.24251040952327,30,0,30.9359961672474,0.730438924407065,795,"SD1_1_X2","SD1_X2","X2",34,2,2,1,1,1,2
"1008","SD2","S","deep","SD",1,5,37.2,7.138627319,186,503.87591353914,1.22,11.69,7.68919860627178,1.4084753625991,13.85,20.53,17.7444947735192,1.24251040952327,30,0,30.9359961672474,0.730438924407065,795,"SD2_1_X1","SD2_X1","X1",31,12,12,3,0,1,2
"1009","SD2","S","deep","SD",2,5,43.8,10.87014259,219,1008.90157812812,6.34,12.46,8.59973924380704,0.910421206172459,13.02,20.91,17.3268448500652,1.50689622938411,0,0,28.5057719687093,1.8529044694359,1770,"SD2_2_X1","SD2_X1","X1",35,12,12,3,0,2,3
"1010","SD2","S","deep","SD",3,5,41.6,8.935323161,208,767.982484282858,3.6,10.02,8.1293740685544,0.877557615669247,14.52,23.45,18.0465126676602,1.84928345931579,0,0,28.1695053651267,0.9441912617564,1020,"SD2_3_X1","SD2_X1","X1",28,12,12,3,0,3,4
"1011","SD2","S","deep","SD",4,5,54.6,6.437390776,273,1778.34969836765,4.22,10.62,7.29784347826087,1.07111287815893,18.13,22.93,20.1794956521739,0.970782357846034,0,0,27.5942306086957,0.680444398444917,525,"SD2_4_X1","SD2_X1","X1",46,12,12,3,0,4,5
"1012","SD2","S","deep","SD",5,5,61.2,8.657944329,306,2756.88756632112,5.62,15.32,8.17166883963494,1.43785744285026,18.88,24.2,20.6136636245111,0.913877920053472,0,0,29.6742172099087,0.553644470843047,2610,"SD2_5_X1","SD2_X1","X1",52,12,12,3,0,5,6
"1013","SD2","S","deep","SD",6,5,68.6,6.529931087,343,3943.80067101477,3.46,11.77,7.51271304347826,1.15243762833349,19.62,24.89,21.2118956521739,1.06648191849293,0,0,29.734352173913,0.631756568440657,1395,"SD2_6_X1","SD2_X1","X1",61,12,12,3,0,6,7
"1014","SD2","S","deep","SD",7,5,71.6,9.769339793,358,4785.62366348776,6.75,12.96,8.60835723598436,1.03759307369323,19.32,23.69,21.0411734028683,0.817578689641811,0,0,30.0801498044329,0.457883942045494,4875,"SD2_7_X1","SD2_X1","X1",60,12,12,3,0,7,8
"1015","SD2","S","deep","SD",8,5,73,13.40149245,365,5499.03341408907,6.04,10.59,7.99850434782609,0.899116594838215,18.99,23.42,20.9500173913043,1.018120749383,0,0,30.4235664347826,0.545100849254041,2190,"SD2_8_X1","SD2_X1","X1",60,12,12,3,0,8,9
"1016","SD2","S","deep","SD",9,5,74.8,9.744742172,374,5564.17045968733,5.27,11.75,8.18246414602347,1.24518678685436,20.6,24.15,22.2461277705345,0.571865162719525,0,0,28.9267664928292,0.836890998240425,4575,"SD2_9_X1","SD2_X1","X1",64,12,12,3,0,9,10
"1017","SD2","S","deep","SD",10,5,76.2,8.231646251,381,5803.72460115337,4.82,11.18,8.29157738095238,1.16386793335131,19.22,24.76,21.5542708333333,1.30166363956432,0,0,30.6338058035714,0.694857762420537,3990,"SD2_10_X1","SD2_X1","X1",67,12,12,3,0,10,11
"1018","SD2","S","deep","SD",11,5,78.8,8.109253973,394,6515.9004569523,5.79,11.54,8.28939739413681,1.22752398503117,19.27,23.22,20.9810912052117,0.793727211094688,0,0,30.7520034201954,0.88340967362627,3660,"SD2_11_X1","SD2_X1","X1",69,12,12,3,0,11,12
"1019","SD2","S","deep","SD",1,5,37.2,7.138627319,186,503.87591353914,1.22,11.69,7.68919860627178,1.4084753625991,13.85,20.53,17.7444947735192,1.24251040952327,30,0,30.9359961672474,0.730438924407065,795,"SD2_1_X2","SD2_X2","X2",32,12,12,3,0,1,2
"1020","SD2","S","deep","SD",2,5,43.8,10.87014259,219,1008.90157812812,6.34,12.46,8.59973924380704,0.910421206172459,13.02,20.91,17.3268448500652,1.50689622938411,0,0,28.5057719687093,1.8529044694359,1770,"SD2_2_X2","SD2_X2","X2",35,12,12,3,0,2,3
"1021","SD2","S","deep","SD",3,5,41.6,8.935323161,208,767.982484282858,3.6,10.02,8.1293740685544,0.877557615669247,14.52,23.45,18.0465126676602,1.84928345931579,0,0,28.1695053651267,0.9441912617564,1020,"SD2_3_X2","SD2_X2","X2",37,12,12,3,0,3,4
"1022","SD2","S","deep","SD",4,5,54.6,6.437390776,273,1778.34969836765,4.22,10.62,7.29784347826087,1.07111287815893,18.13,22.93,20.1794956521739,0.970782357846034,0,0,27.5942306086957,0.680444398444917,525,"SD2_4_X2","SD2_X2","X2",48,12,12,3,0,4,5
"1023","SD2","S","deep","SD",5,5,61.2,8.657944329,306,2756.88756632112,5.62,15.32,8.17166883963494,1.43785744285026,18.88,24.2,20.6136636245111,0.913877920053472,0,0,29.6742172099087,0.553644470843047,2610,"SD2_5_X2","SD2_X2","X2",53,12,12,3,0,5,6
"1024","SD2","S","deep","SD",6,5,68.6,6.529931087,343,3943.80067101477,3.46,11.77,7.51271304347826,1.15243762833349,19.62,24.89,21.2118956521739,1.06648191849293,0,0,29.734352173913,0.631756568440657,1395,"SD2_6_X2","SD2_X2","X2",65,12,12,3,0,6,7
"1025","SD2","S","deep","SD",7,5,71.6,9.769339793,358,4785.62366348776,6.75,12.96,8.60835723598436,1.03759307369323,19.32,23.69,21.0411734028683,0.817578689641811,0,0,30.0801498044329,0.457883942045494,4875,"SD2_7_X2","SD2_X2","X2",62,12,12,3,0,7,8
"1026","SD2","S","deep","SD",8,5,73,13.40149245,365,5499.03341408907,6.04,10.59,7.99850434782609,0.899116594838215,18.99,23.42,20.9500173913043,1.018120749383,0,0,30.4235664347826,0.545100849254041,2190,"SD2_8_X2","SD2_X2","X2",63,12,12,3,0,8,9
"1027","SD2","S","deep","SD",9,5,74.8,9.744742172,374,5564.17045968733,5.27,11.75,8.18246414602347,1.24518678685436,20.6,24.15,22.2461277705345,0.571865162719525,0,0,28.9267664928292,0.836890998240425,4575,"SD2_9_X2","SD2_X2","X2",67,12,12,3,0,9,10
"1028","SD2","S","deep","SD",10,5,76.2,8.231646251,381,5803.72460115337,4.82,11.18,8.29157738095238,1.16386793335131,19.22,24.76,21.5542708333333,1.30166363956432,0,0,30.6338058035714,0.694857762420537,3990,"SD2_10_X2","SD2_X2","X2",71,12,12,3,0,10,11
"1029","SD2","S","deep","SD",11,5,78.8,8.109253973,394,6515.9004569523,5.79,11.54,8.28939739413681,1.22752398503117,19.27,23.22,20.9810912052117,0.793727211094688,0,0,30.7520034201954,0.88340967362627,3660,"SD2_11_X2","SD2_X2","X2",74,12,12,3,0,11,12
"1030","SD2","S","deep","SD",1,5,37.2,7.138627319,186,503.87591353914,1.22,11.69,7.68919860627178,1.4084753625991,13.85,20.53,17.7444947735192,1.24251040952327,30,0,30.9359961672474,0.730438924407065,795,"SD2_1_X3","SD2_X3","X3",33,12,12,3,0,1,2
"1031","SD2","S","deep","SD",2,5,43.8,10.87014259,219,1008.90157812812,6.34,12.46,8.59973924380704,0.910421206172459,13.02,20.91,17.3268448500652,1.50689622938411,0,0,28.5057719687093,1.8529044694359,1770,"SD2_2_X3","SD2_X3","X3",39,12,12,3,0,2,3
"1032","SD2","S","deep","SD",3,5,41.6,8.935323161,208,767.982484282858,3.6,10.02,8.1293740685544,0.877557615669247,14.52,23.45,18.0465126676602,1.84928345931579,0,0,28.1695053651267,0.9441912617564,1020,"SD2_3_X3","SD2_X3","X3",43,12,12,3,0,3,4
"1033","SD2","S","deep","SD",4,5,54.6,6.437390776,273,1778.34969836765,4.22,10.62,7.29784347826087,1.07111287815893,18.13,22.93,20.1794956521739,0.970782357846034,0,0,27.5942306086957,0.680444398444917,525,"SD2_4_X3","SD2_X3","X3",57,12,12,3,0,4,5
"1034","SD2","S","deep","SD",5,5,61.2,8.657944329,306,2756.88756632112,5.62,15.32,8.17166883963494,1.43785744285026,18.88,24.2,20.6136636245111,0.913877920053472,0,0,29.6742172099087,0.553644470843047,2610,"SD2_5_X3","SD2_X3","X3",62,12,12,3,0,5,6
"1035","SD2","S","deep","SD",6,5,68.6,6.529931087,343,3943.80067101477,3.46,11.77,7.51271304347826,1.15243762833349,19.62,24.89,21.2118956521739,1.06648191849293,0,0,29.734352173913,0.631756568440657,1395,"SD2_6_X3","SD2_X3","X3",66,12,12,3,0,6,7
"1036","SD2","S","deep","SD",7,5,71.6,9.769339793,358,4785.62366348776,6.75,12.96,8.60835723598436,1.03759307369323,19.32,23.69,21.0411734028683,0.817578689641811,0,0,30.0801498044329,0.457883942045494,4875,"SD2_7_X3","SD2_X3","X3",71,12,12,3,0,7,8
"1037","SD2","S","deep","SD",8,5,73,13.40149245,365,5499.03341408907,6.04,10.59,7.99850434782609,0.899116594838215,18.99,23.42,20.9500173913043,1.018120749383,0,0,30.4235664347826,0.545100849254041,2190,"SD2_8_X3","SD2_X3","X3",65,12,12,3,0,8,9
"1038","SD2","S","deep","SD",9,5,74.8,9.744742172,374,5564.17045968733,5.27,11.75,8.18246414602347,1.24518678685436,20.6,24.15,22.2461277705345,0.571865162719525,0,0,28.9267664928292,0.836890998240425,4575,"SD2_9_X3","SD2_X3","X3",71,12,12,3,0,9,10
"1039","SD2","S","deep","SD",10,5,76.2,8.231646251,381,5803.72460115337,4.82,11.18,8.29157738095238,1.16386793335131,19.22,24.76,21.5542708333333,1.30166363956432,0,0,30.6338058035714,0.694857762420537,3990,"SD2_10_X3","SD2_X3","X3",71,12,12,3,0,10,11
"1040","SD2","S","deep","SD",11,5,78.8,8.109253973,394,6515.9004569523,5.79,11.54,8.28939739413681,1.22752398503117,19.27,23.22,20.9810912052117,0.793727211094688,0,0,30.7520034201954,0.88340967362627,3660,"SD2_11_X3","SD2_X3","X3",77,12,12,3,0,11,12
"1041","SD2","S","deep","SD",1,5,37.2,7.138627319,186,503.87591353914,1.22,11.69,7.68919860627178,1.4084753625991,13.85,20.53,17.7444947735192,1.24251040952327,30,0,30.9359961672474,0.730438924407065,795,"SD2_1_X4","SD2_X4","X4",40,12,12,3,0,1,2
"1042","SD2","S","deep","SD",2,5,43.8,10.87014259,219,1008.90157812812,6.34,12.46,8.59973924380704,0.910421206172459,13.02,20.91,17.3268448500652,1.50689622938411,0,0,28.5057719687093,1.8529044694359,1770,"SD2_2_X4","SD2_X4","X4",46,12,12,3,0,2,3
"1043","SD2","S","deep","SD",3,5,41.6,8.935323161,208,767.982484282858,3.6,10.02,8.1293740685544,0.877557615669247,14.52,23.45,18.0465126676602,1.84928345931579,0,0,28.1695053651267,0.9441912617564,1020,"SD2_3_X4","SD2_X4","X4",45,12,12,3,0,3,4
"1044","SD2","S","deep","SD",4,5,54.6,6.437390776,273,1778.34969836765,4.22,10.62,7.29784347826087,1.07111287815893,18.13,22.93,20.1794956521739,0.970782357846034,0,0,27.5942306086957,0.680444398444917,525,"SD2_4_X4","SD2_X4","X4",60,12,12,3,0,4,5
"1045","SD2","S","deep","SD",5,5,61.2,8.657944329,306,2756.88756632112,5.62,15.32,8.17166883963494,1.43785744285026,18.88,24.2,20.6136636245111,0.913877920053472,0,0,29.6742172099087,0.553644470843047,2610,"SD2_5_X4","SD2_X4","X4",63,12,12,3,0,5,6
"1046","SD2","S","deep","SD",6,5,68.6,6.529931087,343,3943.80067101477,3.46,11.77,7.51271304347826,1.15243762833349,19.62,24.89,21.2118956521739,1.06648191849293,0,0,29.734352173913,0.631756568440657,1395,"SD2_6_X4","SD2_X4","X4",71,12,12,3,0,6,7
"1047","SD2","S","deep","SD",7,5,71.6,9.769339793,358,4785.62366348776,6.75,12.96,8.60835723598436,1.03759307369323,19.32,23.69,21.0411734028683,0.817578689641811,0,0,30.0801498044329,0.457883942045494,4875,"SD2_7_X4","SD2_X4","X4",80,12,12,3,0,7,8
"1048","SD2","S","deep","SD",8,5,73,13.40149245,365,5499.03341408907,6.04,10.59,7.99850434782609,0.899116594838215,18.99,23.42,20.9500173913043,1.018120749383,0,0,30.4235664347826,0.545100849254041,2190,"SD2_8_X4","SD2_X4","X4",82,12,12,3,0,8,9
"1049","SD2","S","deep","SD",9,5,74.8,9.744742172,374,5564.17045968733,5.27,11.75,8.18246414602347,1.24518678685436,20.6,24.15,22.2461277705345,0.571865162719525,0,0,28.9267664928292,0.836890998240425,4575,"SD2_9_X4","SD2_X4","X4",82,12,12,3,0,9,10
"1050","SD2","S","deep","SD",10,5,76.2,8.231646251,381,5803.72460115337,4.82,11.18,8.29157738095238,1.16386793335131,19.22,24.76,21.5542708333333,1.30166363956432,0,0,30.6338058035714,0.694857762420537,3990,"SD2_10_X4","SD2_X4","X4",84,12,12,3,0,10,11
"1051","SD2","S","deep","SD",11,5,78.8,8.109253973,394,6515.9004569523,5.79,11.54,8.28939739413681,1.22752398503117,19.27,23.22,20.9810912052117,0.793727211094688,0,0,30.7520034201954,0.88340967362627,3660,"SD2_11_X4","SD2_X4","X4",81,12,12,3,0,11,12
"1052","SD2","S","deep","SD",1,5,37.2,7.138627319,186,503.87591353914,1.22,11.69,7.68919860627178,1.4084753625991,13.85,20.53,17.7444947735192,1.24251040952327,30,0,30.9359961672474,0.730438924407065,795,"SD2_1_X5","SD2_X5","X5",50,12,12,3,0,1,2
"1053","SD2","S","deep","SD",2,5,43.8,10.87014259,219,1008.90157812812,6.34,12.46,8.59973924380704,0.910421206172459,13.02,20.91,17.3268448500652,1.50689622938411,0,0,28.5057719687093,1.8529044694359,1770,"SD2_2_X5","SD2_X5","X5",64,12,12,3,0,2,3
"1054","SD2","S","deep","SD",3,5,41.6,8.935323161,208,767.982484282858,3.6,10.02,8.1293740685544,0.877557615669247,14.52,23.45,18.0465126676602,1.84928345931579,0,0,28.1695053651267,0.9441912617564,1020,"SD2_3_X5","SD2_X5","X5",55,12,12,3,0,3,4
"1055","SD2","S","deep","SD",4,5,54.6,6.437390776,273,1778.34969836765,4.22,10.62,7.29784347826087,1.07111287815893,18.13,22.93,20.1794956521739,0.970782357846034,0,0,27.5942306086957,0.680444398444917,525,"SD2_4_X5","SD2_X5","X5",62,12,12,3,0,4,5
"1056","SD2","S","deep","SD",5,5,61.2,8.657944329,306,2756.88756632112,5.62,15.32,8.17166883963494,1.43785744285026,18.88,24.2,20.6136636245111,0.913877920053472,0,0,29.6742172099087,0.553644470843047,2610,"SD2_5_X5","SD2_X5","X5",76,12,12,3,0,5,6
"1057","SD2","S","deep","SD",6,5,68.6,6.529931087,343,3943.80067101477,3.46,11.77,7.51271304347826,1.15243762833349,19.62,24.89,21.2118956521739,1.06648191849293,0,0,29.734352173913,0.631756568440657,1395,"SD2_6_X5","SD2_X5","X5",80,12,12,3,0,6,7
"1058","SD2","S","deep","SD",7,5,71.6,9.769339793,358,4785.62366348776,6.75,12.96,8.60835723598436,1.03759307369323,19.32,23.69,21.0411734028683,0.817578689641811,0,0,30.0801498044329,0.457883942045494,4875,"SD2_7_X5","SD2_X5","X5",85,12,12,3,0,7,8
"1059","SD2","S","deep","SD",8,5,73,13.40149245,365,5499.03341408907,6.04,10.59,7.99850434782609,0.899116594838215,18.99,23.42,20.9500173913043,1.018120749383,0,0,30.4235664347826,0.545100849254041,2190,"SD2_8_X5","SD2_X5","X5",95,12,12,3,0,8,9
"1060","SD2","S","deep","SD",9,5,74.8,9.744742172,374,5564.17045968733,5.27,11.75,8.18246414602347,1.24518678685436,20.6,24.15,22.2461277705345,0.571865162719525,0,0,28.9267664928292,0.836890998240425,4575,"SD2_9_X5","SD2_X5","X5",90,12,12,3,0,9,10
"1061","SD2","S","deep","SD",10,5,76.2,8.231646251,381,5803.72460115337,4.82,11.18,8.29157738095238,1.16386793335131,19.22,24.76,21.5542708333333,1.30166363956432,0,0,30.6338058035714,0.694857762420537,3990,"SD2_10_X5","SD2_X5","X5",88,12,12,3,0,10,11
"1062","SD2","S","deep","SD",11,5,78.8,8.109253973,394,6515.9004569523,5.79,11.54,8.28939739413681,1.22752398503117,19.27,23.22,20.9810912052117,0.793727211094688,0,0,30.7520034201954,0.88340967362627,3660,"SD2_11_X5","SD2_X5","X5",93,12,12,3,0,11,12
"1063","SD3","S","deep","SD",1,5,38.6,4.079215611,193,509.082543433031,1.22,11.69,7.68919860627178,1.4084753625991,13.85,20.53,17.7444947735192,1.24251040952327,30,0,30.9359961672474,0.730438924407065,795,"SD3_1_X1","SD3_X1","X1",32,12,12,3,0,1,2
"1064","SD3","S","deep","SD",2,5,50,8.438009244,250,1366.1201647582,6.34,12.46,8.59973924380704,0.910421206172459,13.02,20.91,17.3268448500652,1.50689622938411,0,0,28.5057719687093,1.8529044694359,1770,"SD3_2_X1","SD3_X1","X1",34,12,12,3,0,2,3
"1065","SD3","S","deep","SD",3,5,56.8,4.261455151,284,1974.81424725536,3.6,10.02,8.1293740685544,0.877557615669247,14.52,23.45,18.0465126676602,1.84928345931579,0,0,28.1695053651267,0.9441912617564,1020,"SD3_3_X1","SD3_X1","X1",49,12,12,3,0,3,4
"1066","SD3","S","deep","SD",4,5,56.6,7.914543575,283,2056.75677963502,4.22,10.62,7.29784347826087,1.07111287815893,18.13,22.93,20.1794956521739,0.970782357846034,0,0,27.5942306086957,0.680444398444917,525,"SD3_4_X1","SD3_X1","X1",41,12,12,3,0,4,5
"1067","SD3","S","deep","SD",5,4,63.5,11.10180166,254,2601.44129816065,5.62,15.32,8.17166883963494,1.43785744285026,18.88,24.2,20.6136636245111,0.913877920053472,0,0,29.6742172099087,0.553644470843047,2610,"SD3_5_X1","SD3_X1","X1",46,12,12,3,0,5,6
"1068","SD3","S","deep","SD",6,4,68.25,10.80219885,273,3325.8138313615,3.46,11.77,7.51271304347826,1.15243762833349,19.62,24.89,21.2118956521739,1.06648191849293,0,0,29.734352173913,0.631756568440657,1395,"SD3_6_X1","SD3_X1","X1",55,12,12,3,0,6,7
"1069","SD3","S","deep","SD",7,4,71.25,9.934158243,285,3755.74471159463,6.75,12.96,8.60835723598436,1.03759307369323,19.32,23.69,21.0411734028683,0.817578689641811,0,0,30.0801498044329,0.457883942045494,4875,"SD3_7_X1","SD3_X1","X1",55,12,12,3,0,7,8
"1070","SD3","S","deep","SD",8,3,77.66666667,2.624669291,233,3552.26005965387,6.04,10.59,7.99850434782609,0.899116594838215,18.99,23.42,20.9500173913043,1.018120749383,0,0,30.4235664347826,0.545100849254041,2190,"SD3_8_X1","SD3_X1","X1",74,12,12,3,0,8,9
"1071","SD3","S","deep","SD",9,3,77,5.354126135,231,3502.14933535955,5.27,11.75,8.18246414602347,1.24518678685436,20.6,24.15,22.2461277705345,0.571865162719525,0,0,28.9267664928292,0.836890998240425,4575,"SD3_9_X1","SD3_X1","X1",70,12,12,3,0,9,10
"1072","SD3","S","deep","SD",10,3,78.66666667,4.496912521,236,3755.80285457861,4.82,11.18,8.29157738095238,1.16386793335131,19.22,24.76,21.5542708333333,1.30166363956432,0,0,30.6338058035714,0.694857762420537,3990,"SD3_10_X1","SD3_X1","X1",75,12,12,3,0,10,11
"1073","SD3","S","deep","SD",11,3,81.33333333,6.342099197,244,4285.65365047137,5.79,11.54,8.28939739413681,1.22752398503117,19.27,23.22,20.9810912052117,0.793727211094688,0,0,30.7520034201954,0.88340967362627,3660,"SD3_11_X1","SD3_X1","X1",75,12,12,3,0,11,12
"1074","SD3","S","deep","SD",1,5,38.6,4.079215611,193,509.082543433031,1.22,11.69,7.68919860627178,1.4084753625991,13.85,20.53,17.7444947735192,1.24251040952327,30,0,30.9359961672474,0.730438924407065,795,"SD3_1_X2","SD3_X2","X2",36,12,12,3,0,1,2
"1075","SD3","S","deep","SD",2,5,50,8.438009244,250,1366.1201647582,6.34,12.46,8.59973924380704,0.910421206172459,13.02,20.91,17.3268448500652,1.50689622938411,0,0,28.5057719687093,1.8529044694359,1770,"SD3_2_X2","SD3_X2","X2",49,12,12,3,0,2,3
"1076","SD3","S","deep","SD",3,5,56.8,4.261455151,284,1974.81424725536,3.6,10.02,8.1293740685544,0.877557615669247,14.52,23.45,18.0465126676602,1.84928345931579,0,0,28.1695053651267,0.9441912617564,1020,"SD3_3_X2","SD3_X2","X2",57,12,12,3,0,3,4
"1077","SD3","S","deep","SD",4,5,56.6,7.914543575,283,2056.75677963502,4.22,10.62,7.29784347826087,1.07111287815893,18.13,22.93,20.1794956521739,0.970782357846034,0,0,27.5942306086957,0.680444398444917,525,"SD3_4_X2","SD3_X2","X2",59,12,12,3,0,4,5
"1078","SD3","S","deep","SD",5,4,63.5,11.10180166,254,2601.44129816065,5.62,15.32,8.17166883963494,1.43785744285026,18.88,24.2,20.6136636245111,0.913877920053472,0,0,29.6742172099087,0.553644470843047,2610,"SD3_5_X2","SD3_X2","X2",63,12,12,3,0,5,6
"1079","SD3","S","deep","SD",6,4,68.25,10.80219885,273,3325.8138313615,3.46,11.77,7.51271304347826,1.15243762833349,19.62,24.89,21.2118956521739,1.06648191849293,0,0,29.734352173913,0.631756568440657,1395,"SD3_6_X2","SD3_X2","X2",65,12,12,3,0,6,7
"1080","SD3","S","deep","SD",7,4,71.25,9.934158243,285,3755.74471159463,6.75,12.96,8.60835723598436,1.03759307369323,19.32,23.69,21.0411734028683,0.817578689641811,0,0,30.0801498044329,0.457883942045494,4875,"SD3_7_X2","SD3_X2","X2",74,12,12,3,0,7,8
