,cage,site,depth,station,week,survivors,av_length,SD,biom,min.do,max.do,mean.do,sd.do,min.temp,max.temp,mean.temp,sd.T,do.dur,temp.dur,mean.sal,sd.sal,ssat,index,fishID,Survival1,Fish,fishlength,n,death.week,event,event2,start,end
892,RSD3,RS,deep,RSD,3,6,46.33333333,7.249521057,1245.518953,0.36,18.35,8.600260417,3.452123083,16.65,27.05,19.72140625,1.952017604,135,15,26.93127689,0.541931157,4665,RSD3_3_X4,RSD3_X4,0.6,X4,47,10,9,3,0,2,3
893,RSD3,RS,deep,RSD,4,6,49.66666667,2.98142397,1455.522634,0.01,14.9,5.890985915,3.285707558,16.86,24.73,20.32452465,2.089153593,1110,0,26.76813013,0.565636379,1635,RSD3_4_X4,RSD3_X4,0.6,X4,50,10,9,3,0,3,4
894,RSD3,RS,deep,RSD,5,6,54.16666667,5.335936865,2041.070035,0.58,19.48,8.376712963,2.773718502,17.35,26.26,20.94415509,2.475973955,165,0,26.61378549,0.659300232,5145,RSD3_5_X4,RSD3_X4,0.6,X4,55,10,9,3,0,4,5
895,RSD3,RS,deep,RSD,6,5,51.8,7.520638271,1519.922775,1.24,23.5,7.2499375,4.046121702,19.63,28.06,23.58214583,2.588552158,135,660,26.20381895,0.646619372,2250,RSD3_6_X4,RSD3_X4,0.5,X4,55,10,9,3,0,5,6
896,RSD3,RS,deep,RSD,7,4,54.75,7.885905148,1485.332846,3,17.44,8.242682292,2.755406082,16.78,27.49,23.02216146,2.464638151,0,60,26.09857329,0.613378077,5115,RSD3_7_X4,RSD3_X4,0.4,X4,67,10,9,3,0,6,7
897,RSD3,RS,deep,RSD,8,4,66.25,8.699856321,2885.900329,1.97,12.06,7.155538194,2.217185616,19.11,25.52,21.87710069,0.949025915,15,0,26.33170649,0.250832353,2670,RSD3_8_X4,RSD3_X4,0.4,X4,79,10,9,3,0,7,8
898,RSD3,RS,deep,RSD,9,4,70.5,9.552486587,3624.591594,2.62,16.54,8.695535714,2.893478769,19.08,26.75,23.83147321,1.364908977,0,0,25.68703998,0.311689784,5295,RSD3_9_X4,RSD3_X4,0.4,X4,85,10,9,1,1,8,9
899,RSD3,RS,deep,RSD,2,10,44.4,6.93108938,1779.649552,4.07,23.8,10.2036891,3.434966753,14.68,23.81,18.45777262,2.321774754,0,0,28.23108793,1.140545088,6900,RSD3_2_X5,RSD3_X5,1,X5,43,7,6,3,0,1,2
900,RSD3,RS,deep,RSD,3,6,46.33333333,7.249521057,1245.518953,0.36,18.35,8.600260417,3.452123083,16.65,27.05,19.72140625,1.952017604,135,15,26.93127689,0.541931157,4665,RSD3_3_X5,RSD3_X5,0.6,X5,49,7,6,3,0,2,3
901,RSD3,RS,deep,RSD,4,6,49.66666667,2.98142397,1455.522634,0.01,14.9,5.890985915,3.285707558,16.86,24.73,20.32452465,2.089153593,1110,0,26.76813013,0.565636379,1635,RSD3_4_X5,RSD3_X5,0.6,X5,53,7,6,3,0,3,4
902,RSD3,RS,deep,RSD,5,6,54.16666667,5.335936865,2041.070035,0.58,19.48,8.376712963,2.773718502,17.35,26.26,20.94415509,2.475973955,165,0,26.61378549,0.659300232,5145,RSD3_5_X5,RSD3_X5,0.6,X5,56,7,6,3,0,4,5
903,RSD3,RS,deep,RSD,6,5,51.8,7.520638271,1519.922775,1.24,23.5,7.2499375,4.046121702,19.63,28.06,23.58214583,2.588552158,135,660,26.20381895,0.646619372,2250,RSD3_6_X5,RSD3_X5,0.5,X5,63,7,6,1,1,5,6
904,RSD3,RS,deep,RSD,2,10,44.4,6.93108938,1779.649552,4.07,23.8,10.2036891,3.434966753,14.68,23.81,18.45777262,2.321774754,0,0,28.23108793,1.140545088,6900,RSD3_2_X6,RSD3_X6,1,X6,45,6,5,3,0,1,2
905,RSD3,RS,deep,RSD,3,6,46.33333333,7.249521057,1245.518953,0.36,18.35,8.600260417,3.452123083,16.65,27.05,19.72140625,1.952017604,135,15,26.93127689,0.541931157,4665,RSD3_3_X6,RSD3_X6,0.6,X6,59,6,5,3,0,2,3
906,RSD3,RS,deep,RSD,4,6,49.66666667,2.98142397,1455.522634,0.01,14.9,5.890985915,3.285707558,16.86,24.73,20.32452465,2.089153593,1110,0,26.76813013,0.565636379,1635,RSD3_4_X6,RSD3_X6,0.6,X6,54,6,5,3,0,3,4
907,RSD3,RS,deep,RSD,5,6,54.16666667,5.335936865,2041.070035,0.58,19.48,8.376712963,2.773718502,17.35,26.26,20.94415509,2.475973955,165,0,26.61378549,0.659300232,5145,RSD3_5_X6,RSD3_X6,0.6,X6,64,6,5,1,1,4,5
