"","index","station","temp","DO","sal","perDO","week","site","depth"
"7840","6/16/2016 15:00","CPS",19.04,12.18,30.4544703,156.585821516315,1,"CP","S"
"7841","6/16/2016 15:15","CPS",18.72,11.57,30.4428484,147.840351979841,1,"CP","S"
"7842","6/16/2016 15:30","CPS",18.65,11.24,30.5488002,143.524584992989,1,"CP","S"
"7843","6/16/2016 15:45","CPS",18.31,11.04,30.6970329,140.190187639122,1,"CP","S"
"7844","6/16/2016 16:00","CPS",18.4,11.35,30.7086548,144.382964109117,1,"CP","S"
"7845","6/16/2016 16:15","CPS",18.28,11.02,30.736034,139.889147292945,1,"CP","S"
"7846","6/16/2016 16:30","CPS",18.3,11.19,30.6865518,142.059073333302,1,"CP","S"
"7847","6/16/2016 16:45","CPS",18.3,11.09,30.6104034,140.725487714847,1,"CP","S"
"7848","6/16/2016 17:00","CPS",18.27,11.01,30.4171091,139.469478432931,1,"CP","S"
"7849","6/16/2016 17:15","CPS",18.19,11.03,30.4224566,139.514854821816,1,"CP","S"
"7850","6/16/2016 17:30","CPS",18.13,10.97,30.3028152,138.498290079688,1,"CP","S"
"7851","6/16/2016 17:45","CPS",17.99,10.91,30.3105156,137.379719752324,1,"CP","S"
"7852","6/16/2016 18:00","CPS",17.86,10.71,30.2902664,134.510180293222,1,"CP","S"
"7853","6/16/2016 18:15","CPS",17.74,10.58,30.3270572,132.60160321306,1,"CP","S"
"7854","6/16/2016 18:30","CPS",17.63,10.48,30.3563615,131.094334863635,1,"CP","S"
"7855","6/16/2016 18:45","CPS",16.81,9.28,30.6018474,114.426829472383,1,"CP","S"
"7856","6/16/2016 19:00","CPS",16.51,9.24,30.6407059,113.29542169037,1,"CP","S"
"7857","6/16/2016 19:15","CPS",16.49,9.16,30.6446987,112.273299362199,1,"CP","S"
"7858","6/16/2016 19:30","CPS",16.51,9.1,30.6583883,111.59078470581,1,"CP","S"
"7859","6/16/2016 19:45","CPS",16.72,8.91,30.7684042,109.782757284392,1,"CP","S"
"7860","6/16/2016 20:00","CPS",17.49,9.84,30.4561815,122.831338049712,1,"CP","S"
"7861","6/16/2016 20:15","CPS",17.95,10.28,30.3001771,129.339800250964,1,"CP","S"
"7862","6/16/2016 20:30","CPS",18.19,10.47,30.212692,132.265514452442,1,"CP","S"
"7863","6/16/2016 20:45","CPS",18.59,10.41,30.0453509,132.377569403974,1,"CP","S"
"7864","6/16/2016 21:00","CPS",18.75,10.3,29.9479551,131.29929428133,1,"CP","S"
"7865","6/16/2016 21:15","CPS",18.91,10.25,30.0189699,131.112137526645,1,"CP","S"
"7866","6/16/2016 21:30","CPS",18.91,10.15,29.6521314,129.549956177754,1,"CP","S"
"7867","6/16/2016 21:45","CPS",18.97,10.2,30.306808,130.843753516207,1,"CP","S"
"7868","6/16/2016 22:00","CPS",19.05,10.23,30.2454187,131.378031407443,1,"CP","S"
"7869","6/16/2016 22:15","CPS",19.07,10.21,30.2271659,131.156202701602,1,"CP","S"
"7870","6/16/2016 22:30","CPS",19.03,10.02,30.2637428,128.646806070989,1,"CP","S"
"7871","6/16/2016 22:45","CPS",18.73,9.56,30.3450961,122.108682538148,1,"CP","S"
"7872","6/16/2016 23:00","CPS",18.51,9.74,30.4583918,123.975283899175,1,"CP","S"
"7873","6/16/2016 23:15","CPS",18.45,9.76,30.4569658,124.08769512384,1,"CP","S"
"7874","6/16/2016 23:30","CPS",18.4,9.8,30.5351106,124.536315031623,1,"CP","S"
"7875","6/16/2016 23:45","CPS",18.31,9.86,30.5632028,125.10598147457,1,"CP","S"
"7876","6/17/2016 0:00","CPS",18.24,9.87,30.5515096,125.057678001829,1,"CP","S"
"7877","6/17/2016 0:15","CPS",18.13,9.65,30.6287275,122.07093014765,1,"CP","S"
"7878","6/17/2016 0:30","CPS",18.12,9.56,30.6093339,120.895383829757,1,"CP","S"
"7879","6/17/2016 0:45","CPS",18.12,9.44,30.6093339,119.377868551559,1,"CP","S"
"7880","6/17/2016 1:00","CPS",18.17,9.28,30.6003501,117.459958221613,1,"CP","S"
"7881","6/17/2016 1:15","CPS",18.35,9.62,30.5047368,122.110854633416,1,"CP","S"
"7882","6/17/2016 1:30","CPS",18.44,9.1,30.4466986,115.667503540506,1,"CP","S"
"7883","6/17/2016 1:45","CPS",18.51,9.53,30.4044177,121.263240839547,1,"CP","S"
"7884","6/17/2016 2:00","CPS",18.44,9.16,30.3778941,116.382324416414,1,"CP","S"
"7885","6/17/2016 2:15","CPS",18.33,8.79,30.4392121,111.489288441264,1,"CP","S"
"7886","6/17/2016 2:30","CPS",18.24,8.53,30.4673043,108.024819151853,1,"CP","S"
"7887","6/17/2016 2:45","CPS",18.2,8.6,30.4924732,108.844862651567,1,"CP","S"
"7888","6/17/2016 3:00","CPS",18.24,8.82,30.4912611,111.713413064687,1,"CP","S"
"7889","6/17/2016 3:15","CPS",18.52,9.55,30.348875,121.500461362116,1,"CP","S"
"7890","6/17/2016 3:30","CPS",18.61,9.45,30.244064,120.357858967905,1,"CP","S"
"7891","6/17/2016 3:45","CPS",18.65,9.5,30.2548303,121.093975502257,1,"CP","S"
"7892","6/17/2016 4:00","CPS",18.66,9.38,30.2206063,119.562570449804,1,"CP","S"
"7893","6/17/2016 4:15","CPS",18.62,9.3,30.2837781,118.49787336884,1,"CP","S"
"7894","6/17/2016 4:30","CPS",18.63,9.28,30.1816052,118.193374075622,1,"CP","S"
"7895","6/17/2016 4:45","CPS",18.63,9.21,30.1963643,117.312151625589,1,"CP","S"
"7896","6/17/2016 5:00","CPS",18.69,9.32,30.2064889,118.855128622008,1,"CP","S"
"7897","6/17/2016 5:15","CPS",18.62,8.8,30.20984,112.077598773184,1,"CP","S"
"7898","6/17/2016 5:30","CPS",18.56,9.08,30.1557233,115.475224256479,1,"CP","S"
"7899","6/17/2016 5:45","CPS",18.58,8.33,30.1697694,105.986061068697,1,"CP","S"
"7900","6/17/2016 6:00","CPS",18.62,8,30.1422476,101.847671083709,1,"CP","S"
"7901","6/17/2016 6:15","CPS",18.83,7.98,29.9977938,101.908995053784,1,"CP","S"
"7902","6/17/2016 6:30","CPS",18.69,7.67,30.153513,97.7823051781855,1,"CP","S"
"7903","6/17/2016 6:45","CPS",18.83,7.83,30.0501993,100.024611601548,1,"CP","S"
"7904","6/17/2016 7:00","CPS",18.87,7.8,30.03159,99.705479784445,1,"CP","S"
"7905","6/17/2016 7:15","CPS",18.77,7.72,29.8238218,98.3751435493506,1,"CP","S"
"7906","6/17/2016 7:30","CPS",18.87,7.86,29.684359,100.265044434738,1,"CP","S"
"7907","6/17/2016 7:45","CPS",18.91,8,29.8082784,102.203237614776,1,"CP","S"
"7908","6/17/2016 8:00","CPS",18.93,8.11,30.0621777,103.804227123849,1,"CP","S"
"7909","6/17/2016 8:15","CPS",19.07,8.48,30.1176491,108.862005971697,1,"CP","S"
"7910","6/17/2016 8:30","CPS",19.01,8.82,29.9002554,112.953130857364,1,"CP","S"
"7911","6/17/2016 8:45","CPS",19.14,9.26,30.0236044,118.965066514644,1,"CP","S"
"7912","6/17/2016 9:00","CPS",19.21,9.72,30.058684,125.06482804638,1,"CP","S"
"7913","6/17/2016 9:15","CPS",19.29,10.02,30.0806444,129.134966674938,1,"CP","S"
"7914","6/17/2016 9:30","CPS",19.36,10.21,30.0423563,131.726116104059,1,"CP","S"
"7915","6/17/2016 9:45","CPS",19.47,10.48,29.9596483,135.421295960225,1,"CP","S"
"7916","6/17/2016 10:00","CPS",19.56,10.78,29.9272781,139.505166410848,1,"CP","S"
"7917","6/17/2016 10:15","CPS",19.68,10.36,29.869739,134.324134230269,1,"CP","S"
"7918","6/17/2016 10:30","CPS",19.7,10.23,29.8693825,132.687684619031,1,"CP","S"
"7919","6/17/2016 10:45","CPS",19.75,10.43,29.8758708,135.412804234295,1,"CP","S"
"7920","6/17/2016 11:00","CPS",19.81,10.43,29.8777959,135.565377163465,1,"CP","S"
"7921","6/17/2016 11:15","CPS",19.91,10.53,29.8471369,137.094515107872,1,"CP","S"
"7922","6/17/2016 11:30","CPS",20.03,10.88,29.8366558,141.957769907486,1,"CP","S"
"7923","6/17/2016 11:45","CPS",20.1,10.73,29.6719528,140.045976776836,1,"CP","S"
"7924","6/17/2016 12:00","CPS",20.2,10.79,29.5471778,140.985914985758,1,"CP","S"
"7925","6/17/2016 12:15","CPS",20.26,10.73,29.4978382,140.316560553957,1,"CP","S"
"7926","6/17/2016 12:30","CPS",20.34,10.75,29.5623647,140.839159313916,1,"CP","S"
"7927","6/17/2016 12:45","CPS",20.41,10.81,29.5829704,141.825160552398,1,"CP","S"
"7928","6/17/2016 13:00","CPS",20.51,10.88,29.5819009,143.005472317518,1,"CP","S"
"7929","6/17/2016 13:15","CPS",20.62,10.96,29.4163423,144.208035900413,1,"CP","S"
"7930","6/17/2016 13:30","CPS",20.71,11.05,29.4481421,145.659646858559,1,"CP","S"
"7931","6/17/2016 13:45","CPS",20.78,11.15,29.506109,147.216487273206,1,"CP","S"
"7932","6/17/2016 14:00","CPS",20.78,11.1,29.4403704,146.499827239369,1,"CP","S"
"7933","6/17/2016 14:15","CPS",20.72,10.86,29.372778,143.118029213784,1,"CP","S"
"7934","6/17/2016 14:30","CPS",20.58,10.76,29.4055047,141.463544235876,1,"CP","S"
"7935","6/17/2016 14:45","CPS",20.55,10.73,29.3846851,140.97414784636,1,"CP","S"
"7936","6/17/2016 15:00","CPS",20.48,10.5,29.3926707,137.781345082863,1,"CP","S"
"7937","6/17/2016 15:15","CPS",20.48,10.56,29.3503185,138.534172661591,1,"CP","S"
"7938","6/17/2016 15:30","CPS",20.54,10.5,29.3298554,137.882553195018,1,"CP","S"
"7939","6/17/2016 15:45","CPS",20.54,10.55,29.3298554,138.539136781661,1,"CP","S"
"7940","6/17/2016 16:00","CPS",20.59,10.63,29.3305684,139.718574582153,1,"CP","S"
"7941","6/17/2016 16:15","CPS",19.46,10.75,29.7584397,138.71882436741,1,"CP","S"
"7942","6/17/2016 16:30","CPS",19.38,10.91,29.7515949,140.56743242114,1,"CP","S"
"7943","6/17/2016 16:45","CPS",19.49,10.73,29.7965852,138.569634583878,1,"CP","S"
"7944","6/17/2016 17:00","CPS",19.53,10.75,29.8072802,138.940385441829,1,"CP","S"
"7945","6/17/2016 17:15","CPS",19.5,10.61,29.78917,137.039487740968,1,"CP","S"
"7946","6/17/2016 17:30","CPS",19.68,10.67,29.7452492,138.241666367692,1,"CP","S"
"7947","6/17/2016 17:45","CPS",19.68,10.68,29.6277468,138.275101762492,1,"CP","S"
"7948","6/17/2016 18:00","CPS",19.71,10.78,29.6457144,139.662612586949,1,"CP","S"
"7949","6/17/2016 18:15","CPS",19.7,10.49,29.6416503,135.876898716362,1,"CP","S"
"7950","6/17/2016 18:30","CPS",19.7,10.36,29.6330943,134.18622035836,1,"CP","S"
"7951","6/17/2016 18:45","CPS",19.78,10.28,29.6628977,133.371809935977,1,"CP","S"
"7952","6/17/2016 19:00","CPS",19.66,10.14,29.6653219,131.26394949757,1,"CP","S"
"7953","6/17/2016 19:15","CPS",19.78,10.02,29.6314544,129.974438718848,1,"CP","S"
"7954","6/17/2016 19:30","CPS",19.94,9.86,29.5543791,128.221154000309,1,"CP","S"
"7955","6/17/2016 19:45","CPS",19.92,9.64,29.5689243,125.324498200033,1,"CP","S"
"7956","6/17/2016 20:00","CPS",19.96,9.44,29.5171605,122.777965974594,1,"CP","S"
"7957","6/17/2016 20:15","CPS",19.91,9.48,29.5535235,123.210356765888,1,"CP","S"
"7958","6/17/2016 20:30","CPS",20.01,8.88,29.4638281,115.565245540826,1,"CP","S"
"7959","6/17/2016 20:45","CPS",20.05,9.3,29.4461457,121.10825307305,1,"CP","S"
"7960","6/17/2016 21:00","CPS",19.95,7.88,29.4762343,102.444635006633,1,"CP","S"
"7961","6/17/2016 21:15","CPS",19.81,7.82,29.5327752,101.434552544869,1,"CP","S"
"7962","6/17/2016 21:30","CPS",19.59,7.47,29.6084245,96.5418019553,1,"CP","S"
"7963","6/17/2016 21:45","CPS",19.03,7.28,29.8163353,93.2197129607188,1,"CP","S"
"7964","6/17/2016 22:00","CPS",18.98,7.42,29.8536252,94.944126408083,1,"CP","S"
"7965","6/17/2016 22:15","CPS",18.87,7.29,29.8466378,93.0837654849347,1,"CP","S"
"7966","6/17/2016 22:30","CPS",18.9,7.99,29.8385809,102.0746540369,1,"CP","S"
"7967","6/17/2016 22:45","CPS",19.54,7.52,29.534629,97.0549812810978,1,"CP","S"
"7968","6/17/2016 23:00","CPS",19.88,8.3,29.4593362,107.754051346178,1,"CP","S"
"7969","6/17/2016 23:15","CPS",20.27,8.65,29.2378071,112.964129101882,1,"CP","S"
"7970","6/17/2016 23:30","CPS",20.37,9.05,29.2055082,118.383672976407,1,"CP","S"
"7971","6/17/2016 23:45","CPS",20.23,8.89,29.288644,116.047388235728,1,"CP","S"
"7972","6/18/2016 0:00","CPS",20.08,8.78,29.3487499,114.33445683181,1,"CP","S"
"7973","6/18/2016 0:15","CPS",19.8,8.6,29.6168379,111.586746141545,1,"CP","S"
"7974","6/18/2016 0:30","CPS",19.33,8.08,29.7657123,104.016301958857,1,"CP","S"
"7975","6/18/2016 0:45","CPS",19.15,8.28,29.8621099,106.292785448833,1,"CP","S"
"7976","6/18/2016 1:00","CPS",19.01,8.69,29.9495237,111.320887924273,1,"CP","S"
"7977","6/18/2016 1:15","CPS",18.82,7.89,29.9850311,100.732992828969,1,"CP","S"
"7978","6/18/2016 1:30","CPS",18.63,7.19,30.0819991,91.5200261406272,1,"CP","S"
"7979","6/18/2016 1:45","CPS",18.55,7.48,30.0611082,95.055490122892,1,"CP","S"
"7980","6/18/2016 2:00","CPS",18.52,7.16,30.1188612,90.9685973454331,1,"CP","S"
"7981","6/18/2016 2:15","CPS",18.55,8.41,30.1077384,106.903621386944,1,"CP","S"
"7982","6/18/2016 2:30","CPS",18.52,8.79,30.1510175,111.699359794434,1,"CP","S"
"7983","6/18/2016 2:45","CPS",18.45,8.89,30.1545825,112.822732043362,1,"CP","S"
"7984","6/18/2016 3:00","CPS",18.47,9.33,30.1685573,118.461552110016,1,"CP","S"
"7985","6/18/2016 3:15","CPS",18.44,9.53,30.1592883,120.925415246184,1,"CP","S"
"7986","6/18/2016 3:30","CPS",18.41,9.43,30.1645645,119.592208563217,1,"CP","S"
"7987","6/18/2016 3:45","CPS",18.38,9.52,30.1348324,120.643440231114,1,"CP","S"
"7988","6/18/2016 4:00","CPS",18.45,9.48,30.1253495,120.289408768985,1,"CP","S"
"7989","6/18/2016 4:15","CPS",18.44,9.44,30.2179682,119.825387965497,1,"CP","S"
"7990","6/18/2016 4:30","CPS",18.51,9.25,30.1850276,117.546421095958,1,"CP","S"
"7991","6/18/2016 4:45","CPS",18.52,9.08,30.1714806,115.398639156788,1,"CP","S"
"7992","6/18/2016 5:00","CPS",18.58,8.79,30.0791471,111.778399647621,1,"CP","S"
"7993","6/18/2016 5:15","CPS",18.59,8.7,30.1182195,110.680640126451,1,"CP","S"
"7994","6/18/2016 5:30","CPS",18.62,8.23,30.1774698,104.79779824932,1,"CP","S"
"7995","6/18/2016 5:45","CPS",18.66,8.2,30.2028526,104.510589735849,1,"CP","S"
"7996","6/18/2016 6:00","CPS",18.75,7.83,30.0261712,99.8594721542162,1,"CP","S"
"7997","6/18/2016 6:15","CPS",18.73,7.8,30.0295936,99.4413377013826,1,"CP","S"
"7998","6/18/2016 6:30","CPS",18.89,7.64,30.0136224,97.686598298626,1,"CP","S"
"7999","6/18/2016 6:45","CPS",18.96,7.66,29.9349072,98.0255815060841,1,"CP","S"
"8000","6/18/2016 7:00","CPS",19.11,7.69,29.7798297,98.5964854539426,1,"CP","S"
"8001","6/18/2016 7:15","CPS",19.22,8.09,29.658691,103.864662382936,1,"CP","S"
"8002","6/18/2016 7:30","CPS",19.29,8.35,29.6186204,107.317945704754,1,"CP","S"
"8003","6/18/2016 7:45","CPS",19.25,8.53,29.7733414,109.64985385142,1,"CP","S"
"8004","6/18/2016 8:00","CPS",19.28,8.93,29.7798297,114.860657946408,1,"CP","S"
"8005","6/18/2016 8:15","CPS",19.22,9.1,29.8878492,116.990704039197,1,"CP","S"
"8006","6/18/2016 8:30","CPS",18.73,8.75,30.0938349,111.595483821116,1,"CP","S"
"8007","6/18/2016 8:45","CPS",18.17,9.02,30.369552,114.011502027175,1,"CP","S"
"8008","6/18/2016 9:00","CPS",17.89,9.18,30.3848102,115.426066114214,1,"CP","S"
"8009","6/18/2016 9:15","CPS",18.13,8.7,30.2410694,109.798533189639,1,"CP","S"
"8010","6/18/2016 9:30","CPS",18.17,9.55,30.242638,120.618996580247,1,"CP","S"
"8011","6/18/2016 9:45","CPS",18.37,9.87,30.1922289,125.098000538511,1,"CP","S"
"8012","6/18/2016 10:00","CPS",18.3,9.78,30.2486985,123.834346621632,1,"CP","S"
"8013","6/18/2016 10:15","CPS",18.35,10.02,30.2545451,126.998238232746,1,"CP","S"
"8014","6/18/2016 10:30","CPS",18.44,10.07,30.2179682,127.82220940811,1,"CP","S"
"8015","6/18/2016 10:45","CPS",18.9,10.44,30.0966156,133.579057255359,1,"CP","S"
"8016","6/18/2016 11:00","CPS",18.73,11.2,30.2054907,142.937267512235,1,"CP","S"
"8017","6/18/2016 11:15","CPS",18.97,11.37,30.0407164,145.621701420072,1,"CP","S"
"8018","6/18/2016 11:30","CPS",18.9,11.6,30.2294475,148.538519220729,1,"CP","S"
"8019","6/18/2016 11:45","CPS",19.08,11.72,30.1218558,150.487522194734,1,"CP","S"
"8020","6/18/2016 12:00","CPS",19.17,12.25,30.1391104,157.574801989378,1,"CP","S"
"8021","6/18/2016 12:15","CPS",20.47,12.37,29.6313118,162.51752596041,1,"CP","S"
"8022","6/18/2016 12:30","CPS",20.43,12.77,29.6924159,167.709584600322,1,"CP","S"
"8023","6/18/2016 12:45","CPS",20.51,12.8,29.7294919,168.387729555108,1,"CP","S"
"8024","6/18/2016 13:00","CPS",20.66,13.01,29.6628977,171.555086501501,1,"CP","S"
"8025","6/18/2016 13:15","CPS",20.66,13.01,29.7211498,171.613762621453,1,"CP","S"
"8026","6/18/2016 13:30","CPS",20.66,12.95,29.7211498,170.822307912976,1,"CP","S"
"8027","6/18/2016 13:45","CPS",20.44,12.12,29.7461761,159.252696800959,1,"CP","S"
"8028","6/18/2016 14:00","CPS",20.24,12.14,29.7772629,158.957937502024,1,"CP","S"
"8029","6/18/2016 14:15","CPS",20.43,12.55,29.625893,164.755839583903,1,"CP","S"
"8030","6/18/2016 14:30","CPS",20.23,12.3,29.6628977,160.914799339266,1,"CP","S"
"8031","6/18/2016 14:45","CPS",20.19,12.34,29.8611117,161.507405111646,1,"CP","S"
"8032","6/18/2016 15:00","CPS",19.61,12.17,29.9982216,157.706301418755,1,"CP","S"
"8033","6/18/2016 15:15","CPS",19.12,11.92,30.1890204,153.231634638753,1,"CP","S"
"8034","6/18/2016 15:30","CPS",18.79,11.72,30.1744039,149.715342862013,1,"CP","S"
"8035","6/18/2016 15:45","CPS",18.84,11.53,30.1952948,147.445450815308,1,"CP","S"
"8036","6/18/2016 16:00","CPS",18.84,11.64,30.1187186,148.784295646423,1,"CP","S"
"8037","6/18/2016 16:15","CPS",18.8,11.2,30.0934071,143.030669160906,1,"CP","S"
"8038","6/18/2016 16:30","CPS",18.87,11.13,30.0842807,142.316668481419,1,"CP","S"
"8039","6/18/2016 16:45","CPS",18.8,11.12,30.0934071,142.009021524043,1,"CP","S"
"8040","6/18/2016 17:00","CPS",18.83,11.19,30.10289,142.991894281554,1,"CP","S"
"8041","6/18/2016 17:15","CPS",18.76,11.09,30.1060985,141.529763158784,1,"CP","S"
"8042","6/18/2016 17:30","CPS",18.76,11.19,30.091482,142.793524050684,1,"CP","S"
"8043","6/18/2016 17:45","CPS",18.72,11.09,30.1013927,141.418966877631,1,"CP","S"
"8044","6/18/2016 18:00","CPS",18.72,11.06,30.0955461,141.03149608436,1,"CP","S"
"8045","6/18/2016 18:15","CPS",18.7,10.91,30.008774,138.994342846766,1,"CP","S"
"8046","6/18/2016 18:30","CPS",18.72,10.71,29.9128042,136.419864288854,1,"CP","S"
"8047","6/18/2016 18:45","CPS",18.73,10.64,30.0966869,135.702413985444,1,"CP","S"
"8048","6/18/2016 19:00","CPS",18.76,10.56,30.0156901,134.693392898845,1,"CP","S"
"8049","6/18/2016 19:15","CPS",18.86,10.53,29.9318413,134.497167722829,1,"CP","S"
"8050","6/18/2016 19:30","CPS",18.96,10.43,29.9436058,133.480379306489,1,"CP","S"
"8051","6/18/2016 19:45","CPS",19.03,10.31,29.9055316,132.088586294929,1,"CP","S"
"8052","6/18/2016 20:00","CPS",19.05,10.28,29.9833912,131.814733634069,1,"CP","S"
"8053","6/18/2016 20:15","CPS",19.05,10.04,29.931057,128.697314191435,1,"CP","S"
"8054","6/18/2016 20:30","CPS",19.05,9.81,29.9021805,125.727491305101,1,"CP","S"
"8055","6/18/2016 20:45","CPS",19.05,9.8,29.873304,125.577776778209,1,"CP","S"
"8056","6/18/2016 21:00","CPS",19.11,9.73,29.9528035,124.88036589028,1,"CP","S"
"8057","6/18/2016 21:15","CPS",19.21,9.85,29.9068863,126.623366998547,1,"CP","S"
"8058","6/18/2016 21:30","CPS",19.36,10.17,29.838367,131.051460666598,1,"CP","S"
"8059","6/18/2016 21:45","CPS",19.43,10.04,29.7978686,129.514592875,1,"CP","S"
"8060","6/18/2016 22:00","CPS",19.53,10,29.7900256,129.233666416496,1,"CP","S"
"8061","6/18/2016 22:15","CPS",19.63,10.02,29.7217915,129.681383587804,1,"CP","S"
"8062","6/18/2016 22:30","CPS",19.75,9.97,29.7597944,129.351835827356,1,"CP","S"
"8063","6/18/2016 22:45","CPS",19.92,10.07,29.6977634,131.014309429748,1,"CP","S"
"8064","6/18/2016 23:00","CPS",19.95,9.9,29.5926672,128.794299748976,1,"CP","S"
"8065","6/18/2016 23:15","CPS",19.99,9.87,29.6519888,128.544237427532,1,"CP","S"
"8066","6/18/2016 23:30","CPS",19.99,9.67,29.6090662,125.907600120162,1,"CP","S"
"8067","6/18/2016 23:45","CPS",20.02,9.63,29.5443971,125.408636120818,1,"CP","S"
"8068","6/19/2016 0:00","CPS",19.99,9.51,29.5662862,123.793079535644,1,"CP","S"
"8069","6/19/2016 0:15","CPS",20.01,9.4,29.540333,122.387804853696,1,"CP","S"
"8070","6/19/2016 0:30","CPS",19.96,9.35,29.5341299,121.619592580768,1,"CP","S"
"8071","6/19/2016 0:45","CPS",19.96,9.23,29.5227932,120.050667150489,1,"CP","S"
"8072","6/19/2016 1:00","CPS",19.96,8.88,30.0659566,115.869196600469,1,"CP","S"
"8073","6/19/2016 1:15","CPS",19.95,9.2,29.9051038,119.908542841342,1,"CP","S"
"8074","6/19/2016 1:30","CPS",19.87,9.31,29.8886335,121.150611849791,1,"CP","S"
"8075","6/19/2016 1:45","CPS",19.78,9.42,29.9031074,122.387861179893,1,"CP","S"
"8076","6/19/2016 2:00","CPS",19.7,9.33,29.886851,121.026782322831,1,"CP","S"
"8077","6/19/2016 2:15","CPS",19.66,9.2,29.9050325,119.264484067245,1,"CP","S"
"8078","6/19/2016 2:30","CPS",19.61,9.04,29.9278485,117.097075306392,1,"CP","S"
"8079","6/19/2016 2:45","CPS",19.57,9,29.9080984,116.478477458445,1,"CP","S"
"8080","6/19/2016 3:00","CPS",19.52,8.88,29.9397556,114.839860720622,1,"CP","S"
"8081","6/19/2016 3:15","CPS",19.46,8.76,29.9233566,113.150204982561,1,"CP","S"
"8082","6/19/2016 3:30","CPS",19.53,8.69,29.876869,112.361817668956,1,"CP","S"
"8083","6/19/2016 3:45","CPS",19.52,8.64,29.7427537,111.605812421454,1,"CP","S"
"8084","6/19/2016 4:00","CPS",19.63,8.74,29.8313796,113.188663662962,1,"CP","S"
"8085","6/19/2016 4:15","CPS",19.6,8.46,29.8508445,109.513882364568,1,"CP","S"
"8086","6/19/2016 4:30","CPS",19.75,8.65,29.7309892,112.206908992321,1,"CP","S"
"8087","6/19/2016 4:45","CPS",19.8,8.53,29.7084584,110.738416048151,1,"CP","S"
"8088","6/19/2016 5:00","CPS",19.81,8.27,29.4678922,107.230464253052,1,"CP","S"
"8089","6/19/2016 5:15","CPS",19.82,8.23,29.3737762,106.672322892701,1,"CP","S"
"8090","6/19/2016 5:30","CPS",19.77,7.84,29.4378036,101.561357673187,1,"CP","S"
"8091","6/19/2016 5:45","CPS",19.67,7.94,29.4401565,102.666912874825,1,"CP","S"
"8092","6/19/2016 6:00","CPS",19.54,7.57,29.5205116,97.6921279418376,1,"CP","S"
"8093","6/19/2016 6:15","CPS",19.56,7.54,29.869026,97.5423283527543,1,"CP","S"
"8094","6/19/2016 6:30","CPS",19.59,7.42,29.8263886,96.0193878082691,1,"CP","S"
"8095","6/19/2016 6:45","CPS",19.66,7.83,29.7426824,101.407016668585,1,"CP","S"
"8096","6/19/2016 7:00","CPS",19.77,8.21,29.7825391,106.571344176736,1,"CP","S"
"8097","6/19/2016 7:15","CPS",19.81,8.63,29.7183691,112.064017842596,1,"CP","S"
"8098","6/19/2016 7:30","CPS",19.87,8.83,29.6283885,114.727929989326,1,"CP","S"
"8099","6/19/2016 7:45","CPS",19.91,9.08,29.5819722,118.031430146526,1,"CP","S"
"8100","6/19/2016 8:00","CPS",19.87,9.2,29.6483525,119.549423241361,1,"CP","S"
"8101","6/19/2016 8:15","CPS",19.91,9.29,29.5364828,120.728804206193,1,"CP","S"
"8102","6/19/2016 8:30","CPS",19.89,9.33,29.7198664,121.334945573566,1,"CP","S"
"8103","6/19/2016 8:45","CPS",19.95,9.62,29.7130929,125.240617364002,1,"CP","S"
"8104","6/19/2016 9:00","CPS",20.03,10.03,29.5912412,130.678015661957,1,"CP","S"
"8105","6/19/2016 9:15","CPS",20.05,10.42,29.6596892,135.864332066918,1,"CP","S"
"8106","6/19/2016 9:30","CPS",20.12,10.58,29.6514897,138.12262285286,1,"CP","S"
"8107","6/19/2016 9:45","CPS",20.19,10.83,29.6489942,141.567322246379,1,"CP","S"
"8108","6/19/2016 10:00","CPS",20.31,11.34,29.5813305,148.503370505299,1,"CP","S"
"8109","6/19/2016 10:15","CPS",20.44,11.4,29.6157684,149.677320297815,1,"CP","S"
"8110","6/19/2016 10:30","CPS",20.54,11.21,29.6060003,147.445085262796,1,"CP","S"
"8111","6/19/2016 10:45","CPS",20.62,10.96,29.5219376,144.297484091345,1,"CP","S"
"8112","6/19/2016 11:00","CPS",20.76,11.47,29.4805123,151.36335483076,1,"CP","S"
"8113","6/19/2016 11:15","CPS",20.92,11.59,29.4021536,153.324818949031,1,"CP","S"
"8114","6/19/2016 11:30","CPS",21,11.37,29.4472865,150.674151456344,1,"CP","S"
"8115","6/19/2016 11:45","CPS",21.17,11.44,29.364935,151.999001890117,1,"CP","S"
"8116","6/19/2016 12:00","CPS",21.28,11.78,29.3374132,156.804723986645,1,"CP","S"
"8117","6/19/2016 12:15","CPS",21.41,11.81,29.3469674,157.584372278878,1,"CP","S"
"8118","6/19/2016 12:30","CPS",21.53,11.93,29.3439728,159.529355132763,1,"CP","S"
"8119","6/19/2016 12:45","CPS",21.66,12.16,29.3539548,162.997254263791,1,"CP","S"
"8120","6/19/2016 13:00","CPS",21.84,12.14,29.3774125,163.28092182501,1,"CP","S"
"8121","6/19/2016 13:15","CPS",21.97,12.63,29.3419764,170.23431398249,1,"CP","S"
"8122","6/19/2016 13:30","CPS",22.11,12.8,29.345684,172.963957628918,1,"CP","S"
"8123","6/19/2016 13:45","CPS",22.27,12.94,29.2490012,175.259751341051,1,"CP","S"
"8124","6/19/2016 14:00","CPS",22.41,13.27,29.1956688,180.124402211241,1,"CP","S"
